COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
601048818,AIR POLLUTION WORK ORDER,4306 W MONROE ST,4306,,W,MONROE,ST,3308,08/11/2021,,"[INSPECTION LOG #: 14822909 11-AUG-21 12:00:00] ON AUGUST 11, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-CONSTRUCTION SITE CLEANLINESS COMPLAINT AT 4306 W. MONROE ST. UPON ARRIVING AT THE ADDRESS, I OBSERVED A TWO-FLOOR RESIDENTIAL PROPERTY BEING RENOVATED. I OBSERVED THE REQUIRED SIX-FOOT FENCE BUT NO MESHING. I OBSERVED NO DUST OR DEBRIS ON THE PUBLIC WAYS. I SPOKE TO EFRAIN SOLIS THE OWNER ESOLIS GENERAL CONTRACTING THE GENERAL CONTRACTOR. HE TOLD ME THAT HE HAD THE MESHING UP, BUT THAT IT WAS STOLEN. HE TOLD ME THAT HE BELIEVES THAT A MASON HE DID NOT HIRE, STOLE HIS MESHING AND IS CALLING ON HIM. HE TOLD ME THAT HE WILL PUT UP THE NEW MESHING BEFORE THE END OF THE DAY. I TOLD HIM THAT I WILL BE BACK TOMORROW TO SEE IF HE COMPLIED. I ISSUED NO CITATIONS AND LEFT. NOTE: ON AUGUST 12, 2021, I DID A FOLLOW-UP INSPECTION, AND DID OBSERVE THAT THE MESHING WAS ALL AROUND THE PROPERTY. NOTE: SEE USE INSPECTION #1715945, FOR 8/12/2021 FOLLOW-UP INSPECTION.",DEPT. OF PUBLIC HEALTH,08/16/2021,41.879778523599924,-87.73334592688583,POINT (-87.73334592688583 41.879778523599924)
601049834,WATER POLLUTION,5502 W BARRY AVE,5502,,W,BARRY,AVE,417337,08/12/2021,SEWER ON CRIB IN FRONT OF 5504 BARRY,"[INSPECTION LOG #: 14901383 13-AUG-21 16:00:00] ON AUGUST 13, 2021, SENIOR ENVIRONMENTAL INSPECTOR TRACY RICKER RESPONDED TO A 311 CALL INDICATING A CRIB ON A SEWER AT 5502 W BARRY AV. AT THE TIME OF THE INSPECTION, NO GARBAGE OR DEBRIS WAS OBSERVED. NO CONSTRUCTION WAS OBSERVED TO BE ONGOING AT THE SITE OR IN ITS DIRECT VICINITY. NO CITATIONS WERE ISSUED IN RESPONSE TO THIS INSPECTION.",DEPT. OF PUBLIC HEALTH,08/24/2021,41.93689154111167,-87.76413879546449,POINT (-87.76413879546449 41.93689154111167)
601049812,CONSTRUCTION AND DEMOLITION,512 W ARLINGTON PL,512,,W,ARLINGTON,PL,3308,08/12/2021,TRUCKS ARE IDLING ALL DAY IN THE ALLEY AND EXHAUST IS GOING INTO APARTMENTS NEARBY.,"[INSPECTION LOG #: 14836229 12-AUG-21 12:30:00] ON AUGUST 12, 2021, CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-CONSTRUCTION SITE
CLEANLINESS COMPLAINT REGARDING DIESEL FUMES AT 512-16 W. ARLINGTON PL. UPON
ARRIVING AT THE SITE, I OBSERVED NEW CONSTRUCTION OF A MULTI-FLOOR, MULTI-UNIT RESIDENTIAL
BUILDING. I OBSERVED THE REQUIRED FENCE AND MESHING. I OBSERVED NO DIESEL TRUCK
IDLING IN THE ADJACENT STREETS OR ALLEY. I SPOKE TO IAN OF CONTEMPORARY CONCEPTS, INC.,
THE GENERAL ABOUT THE COMPLAINT. HE TOLD ME THAT IT?S JUST PROBABLY THE
CONSTRUCTION LIFTERS. I TOLD HIM TO KEEP IT CLEAN, AND NOT CREATE DUST. I TOLD
HIM THAT DIESEL TRUCKS CANNOT IDLE MORE THAN 3 MINUTES PER HOUR. I ISSUED NO
CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,08/17/2021,41.92694103200189,-87.64191612878928,POINT (-87.64191612878928 41.92694103200189)
601049849,AIR POLLUTION WORK ORDER,8555 S DREXEL AVE,8555,,S,DREXEL,AVE,13776,08/12/2021,"COMPLAINANT STATES THAT THE NEIGHBOR IS SPRAYING AN UNKNOWN CHEMICAL WITH A STRONG SMELL IN THEIR HOME WHICH ISPENETRATING A SHARED WALL OF A TOWNHOME. THE COMPLAINANT MUST TAPE VENTS WHENEVER THE NEIGHBOR IS SPRAYING. THECOMPLAINANT STATES OUTDOOR PLANTS ARE DYING AND BELIEVES THAT IT IS RELATED TO THE SPRAYING OF THE UNKNOWN CHEMICAL.THE SPRAYING IS CAUSING BLURRED VISION, NAUSEOUSNESS, AND TASTE IN MOUTH. THE COMPLAINANT HAS REACHED OUT TO 311 ANDTHE CHICAGO FIRE DEPT AND THE CHICAGO POLICE DEPT.",[INSPECTION LOG #: 14805497 12-AUG-21 13:00:00] I RESPONDED TO A ?NEIGHBOR IS SPRAYING AN UNKNOWN CHEMICAL? COMPLAINT AT A TOWNHOUSE IN A RESIDENTIAL AREA. PHOTO A) TOWNHOUSE AT PROVIDED ADDRESS I CALLED THE COMPLAINANT BUT IT WENT TO VOICEMAIL. I LEFT A MESSAGE EXPLAINING THAT CDPH DID ADDRESS WHAT SOUNDS LIKE AN INDOOR AIR QUALITY ISSUE. I SUGGESTED THAT SHE SPEAK WITH THE NEIGHBOR OR NOTIFY ANY PROPERTY MANAGER FOR THE PROPERTY.,DEPT. OF PUBLIC HEALTH,08/13/2021,41.73870998318644,-87.60230433541888,POINT (-87.60230433541888 41.73870998318644)
601050414,NOISE COMPLAINT,1525 N CLARK ST,1525,,N,CLARK,ST,129151,08/12/2021,NOISE COMPLAINT FROM THE ROOFTOP.,"[INSPECTION LOG #: 14825620 13-AUG-21 11:00:00] ON AUGUST 13, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR #140, RESPONDED TO A REFERRAL FROM THE DEPARTMENT OF BUILDINGS AT 1525 N CLARK. THE ISSUE IS ALLEGED NOISE EMITTING FROM THE ROOFTOP OF THE CORNER STORE. THE INSPECTOR RESPONDED AND SPOKE WIT THE STORE MANAGER WHO ESCORTED THE INSPECTOR TO THE ROOFTOP. THE ROOFTOP IS SHARED WITH THE PRIVATE HIGH RISE NEXT DOOR AND THE HIGH RISES PRIVATE TENNIS COURTS WHICH ARE SITUATED ATOP THE PARKING GARAGE. THE INSPECTOR TOOK DECIBEL READINGS FROM APPROXIMATELY TEN FEET AND ONE HUNDRED FEET FROM THE HVAC UNITS AND OBTAINED LEVELS THAT VARIED WITH AMBIENT NOISE BETWEEN .47 DBA TO 57 DBA 2 10 FEET AND .42 DBA TO .47 DBA @ 100 FEET. A TELEPHONE CALL TO THE COMPLAINANT WAS UNANSWERED, READINGS ARE NOT TAKEN FROM COMPLAINANT'S HOME BUT THE PUBLIC WAY AS STATED IN THE ORDINANCE. NO VIOLATIONS WERE NOTED DURING THE INSPECTION..",DEPT. OF PUBLIC HEALTH,08/16/2021,41.91011794488742,-87.6314908914178,POINT (-87.6314908914178 41.91011794488742)
601049833,AIR POLLUTION WORK ORDER,6616 S ROCKWELL ST,6616,,S,ROCKWELL,ST,13776,08/12/2021,THE CALLER STATES THERE IS A STRONG ODOR COMING FROM THE NEIGHBORS HOME HE STATES YOU CANT WALK UP TO THEIR HOME,"[INSPECTION LOG #: 14805223 12-AUG-21 12:00:00] I RESPONDED TO A ?STRONG ODOR? COMPLAINT AT A HOUSE IN A RESIDENTIAL AREA. I DID NOTE A STRONG SMELL AS OF ROTTEN MEAT/

PHOTO A) HOUSE AT PROVIDED ADDRESS 

I SPOKE TO THE HOMEOWNER -HE TOLD ME THAT HIS REFRIGERATOR HAD STOPPED WORKING
AND THIS ODOR WAS DUE TO THE SPOILT FOOD.
HE IS IN THE PROCESS OF ADDRESSING THIS.",DEPT. OF PUBLIC HEALTH,08/12/2021,41.77316766721781,-87.6885103261259,POINT (-87.6885103261259 41.77316766721781)
601049820,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,410716,08/12/2021,ODORS COMING FROM MAY ASPHALT CONTINUE TO BE STRONG AND OVERWHELMING IN HUMIDITY. CAN?T BREATH. ALSO DOCUMENTEDTRUCKS LEAVING MAT UNCOVERED AND SPILLING ASPHALT ON PERSHING AND DAMEN WHICH IS RESIDENTIAL HERE,[INSPECTION LOG #: 14800657 11-AUG-21 14:30:00] VIEW SR# 601048813 FOR REPORT.,DEPT. OF PUBLIC HEALTH,08/12/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
601050894,ILLEGAL DUMPING WORK ORDER,1970 N CLYBOURN AVE,1970,,N,CLYBOURN,AVE,379542,08/13/2021,CONSTRUCTION/DEMOLITION DEBRIS,"[INSPECTION LOG #: 14816959 13-AUG-21 12:00:00] ON AUGUST 13, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 1970 N. CLYBOURN, CHICAGO, IL. THE INSPECTION WAS BASED UPON AN ANONYMOUS COMPLAINT OF ALLEY DUMPING OF FURNITURE BEHIND THIS BUILDING. THE REPORTING INSPECTOR MET WITH AN INDIVIDUAL WHO STATED THAT HE MANAGED THE PROPERTY, ONE OF A NUMBER OF PROPERTIES OWNED BY A GROUP. THE INDIVIDUAL STATED THAT ALLEY DUMPING OF FURNITURE IS NOT UNCOMMON IN THAT AREA AND THAT THE DUMPED HOUSEHOLD ITEMS HAVE SAT IN THEIR POSITION FOR A FEW WEEKS ALREADY. THE ITEMS INCLUDE A COUCH AND SOME OTHER HOUSEHOLD MATERIALS BUT NO CONSTRUCTION AND DEMOLITION DEBRIS. THE INDIVIDUAL WAS INFORMED THAT AS THE DUMPED PERSONAL PROPERTY WAS ON THE PRIVATE PROPERTY OF THE BUILDING, THE DISPOSAL WAS THEIR RESPONSIBILITY. THE INDIVIDUAL STATED THAT HE UNDERSTOOD THE EXPLANATION AND THAT HE WOULD CONTACT THE PROPERTY OWNER FOR A DISPOSAL ACTION. BASED UPON THIS INFORMATION, THE COMPLAINT INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,08/13/2021,41.91684433169199,-87.65801102957687,POINT (-87.65801102957687 41.91684433169199)
601050902,ILLEGAL DUMPING WORK ORDER,4450 S UNIVERSITY AVE,4450,,S,UNIVERSITY,AVE,425726,08/13/2021,CONSTRUCTION/DEMOLITION DEBRIS,"[INSPECTION LOG #: 14863039 13-AUG-21 14:45:00] DATE: 8/13/2021INSPECTOR: FRANCISCO FLORES SILVAINSPECTION TYPE: 311 DUMPING COMPLAINTLOCATION: 4450 S. UNIVERSITY AVE.NOTES:ON AUGUST 13, 2021 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FRANCISCO FLORES SILVA RESPONDED TO A 311 COMPLAINT REGARDING ILLEGAL DUMPING. UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED A DE MINIMIS AMOUNT OF ROCK AND SAND DEBRIS IN THE ALLEY BEHIND THE SITE. THIS INSPECTION TO CONTINUE.",DEPT. OF PUBLIC HEALTH,08/19/2021,41.81350375730056,-87.59827481005762,POINT (-87.59827481005762 41.81350375730056)
601050900,AIR POLLUTION WORK ORDER,2500 S PAULINA ST,2500,,S,PAULINA,ST,436522,08/13/2021,SMOKE FROM INDURSTRIAL PLANT COMING FROM THE SHREDDER THAT CHOPS UP CARS AND HAS AFOUL SMELL.,"[INSPECTION LOG #: 14885919 13-AUG-21 15:50:00] ON AUGUST 13, 2021, A CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO AN ANONYMOUS COMPLAINT AT 2500 S. PAULINA STREET. THE SITE ASSOCIATED WITH THE ADDRESS IS SIMS METAL MANAGEMENT, A METAL RECYCLING FACILITY. WHILE CANVASSING THE AREA, VISIBLE EMISSIONS WERE NOT OBSERVED, AND ODORS WERE NOT DETECTED. THE ENVIRONMENTAL ENGINEER ATTEMPTED TO CONTACT THE COMPLAINANT FOR ADDITIONAL DETAILS, BUT THE COMPLAINT WAS ANONYMOUS. DURING THE INSPECTION, THE ENVIRONMENTAL ENGINEER OBSERVED THAT THE SHREDDER WAS NOT IN USE. THE WIND DIRECTION DURING THE TIME OF THE INSPECTION WAS BLOWING FROM THE EAST. NO CITATIONS HAVE BEEN FILED AS A RESULT OF THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,08/23/2021,41.84676817855723,-87.66850812645559,POINT (-87.66850812645559 41.84676817855723)
601050893,NOISE COMPLAINT,3800 N BROADWAY ,3800,,N,BROADWAY,,129151,08/13/2021,EAST SIDE OF BLOCK ON GOING,"[INSPECTION LOG #: 14816822 13-AUG-21 11:00:00] ON AUGUST 13, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR #140, RESPONDED TO A CITIZEN NOISE COMPLAINT AT 1525 N CLARK, THE POTASH MARKET. UPON ARRIVAL THE INSPECTOR WAS ESCORTED TO THE ROOFTOP OF THE MARKET WHERE THERE ARE HVAC UNITS ON THE NORTHWEST CORNER AND A SINGLE UNIT ON THE NORTHEAST CORNER. THE INSPECTOR TOOK MULTIPLE READINGS STOP THE ROOF AT TEN FEET AND 100 FEET SPACINGS (APPROXIMATELY). IN THE CENTER OF THE ROOFTOP WHICH IS THE ROOF OF THE GARAGE ARE ARE PRIVATE TENNIS COURTS, THE DECIBEL READINGS WERE TAKEN ON THE PERIMETER OF THE COURTS THE DECIBEL READING AT TEN FEET REGISTERED BETWEEN .47 AND .57 DBA; AT ONE HUNDRED FEET THE DECIBEL LEVEL READ .42 TO.47 DBA ALL WITH AMBIENT NOISE LEVELS PRESENT. THE INSPECTOR FOUND NO SOURCE OF VIOLATION AT THE ROOFTOP OF 1525 N CLARK. THE INSPECTOR ALSO TOOK A READING AT GROUND LEVEL WHICH WAS IN COMPLIANCE AS WELL. IT SHOULD BE NOTED THAT THERE ARE MULTIPLE ACTIVE CONSTRUCTION PROJECTS SURROUNDING THE ADDRESS.",DEPT. OF PUBLIC HEALTH,08/13/2021,41.95127686601922,-87.64976562175919,POINT (-87.64976562175919 41.95127686601922)
601052373,AIR POLLUTION WORK ORDER,9024 S THROOP ST,9024,,S,THROOP,ST,13776,08/17/2021,,[INSPECTION LOG #: 14839059 16-AUG-21 12:30:00],DEPT. OF PUBLIC HEALTH,08/17/2021,41.72966229295892,-87.65573735474686,POINT (-87.65573735474686 41.72966229295892)
601052452,NOISE COMPLAINT,8432 W CATALPA AVE,8432,,W,CATALPA,AVE,129151,08/17/2021,,"[INSPECTION LOG #: 14846090 16-AUG-21 10:05:00] THIS NOISE COMPLAINT WAS RECEIVED AT CDPH VIA 311, HOWEVER THE COMPLAINT IS REGARDING THE INSIDE OF A CONDOMINIUM AND A SMOKE DETECTOR .",DEPT. OF PUBLIC HEALTH,08/18/2021,41.97940227832213,-87.83798441412998,POINT (-87.83798441412998 41.97940227832213)
601052783,TOXICS HAZARDOUS MATERIALS WORK ORDER,10359 S PULASKI RD,10359,,S,PULASKI,RD,379542,08/17/2021,"EQUIPMENT OBSERVED LEAKING FLUIDS THAT ARE SEEPING INTO THE GROUND INCLUDING MOTOR OIL , GASOLINE, ETC. SEE THE ATTACHMENT.","[INSPECTION LOG #: 14877507 17-AUG-21 17:00:00] ON AUGUST 17, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT AND ABOUT THE 10300-10375 BLOCK OF S. PULASKI ROAD, CHICAGO, IL. A COMPLAINT WAS RECEIVED REGARDING A BLUE CONTAINER (DUMPSTER) AT OR ABOUT THE AREA OF A CTA TURN-AROUND OR A FORMER FAST FOOD BUILDING WITH SIGNAGE FOR LAW DOGS SECURITY. AT THE TIME OF THE INSPECTION THE BUILDING DID NOT APPEAR TO BE IN OPERATION. THE REPORTING INSPECTOR CHECKED EVERY BLUE DUMPSTER CONTAINER FROM THE CVS PHARMACY AT 103RD AND PULASKI ROAD TO THE SOUTHERN CORNER AT OR ABOUT 10400S. PULASKI ROAD. ALL OF THE DUMPSTERS ON THE CHICAGO SIDE OF PULASKI ROAD WERE CHECKED FOR LEAKING CHEMICALS, ETC. AND NONE SHOWED SIGNS OF LEAKING. THE WEST SIDE OF PULASKI IN THIS AREA IS OAK LAWN, IL. THE REPORTING INSPECTOR SENT AN EMAIL THAT DAY TO THE EMAIL ADDRESS OF THE COMPLAINANT. AS OF AUGUST 20, 2021, THERE HAS BEEN NO RESPONSE. SHOULD A RESPONSE BE RECEIVED OR ANOTHER OBSERVATION RECORDED, THE INSPECTION WILL BE REOPENED. BASED UPON THIS INFORMATION, THE COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,08/20/2021,41.704138271482805,-87.72068680605787,POINT (-87.72068680605787 41.704138271482805)
601052423,AIR POLLUTION WORK ORDER,3335 S MAY ST,3335,,S,MAY,ST,436522,08/17/2021,,"[INSPECTION LOG #: 14863878 16-AUG-21 14:00:00] ON AUGUST 16, 2021, A CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO A COMPLAINT AT 3335 S. MAY STREET. THE NATURE OF THE COMPLAINT WAS VAGUE AND ONLY STATED THAT THE ISSUE WAS INDOORS. THE SITE ASSOCIATED WITH THE ADDRESS IS A RESIDENTIAL PROPERTY. WHILE CANVASSING THE AREA, VISIBLE EMISSIONS WERE NOT OBSERVED, AND ODORS WERE NOT DETECTED. WHILE ONSITE, THE ENVIRONMENTAL ENGINEER CONTACTED THE COMPLAINANT, BUT THE PHONE NUMBER PROVIDED WAS DISCONNECTED. WHILE INSPECTING THE ALLEYWAY BEHIND THE 3335 S. MAY STREET PROPERTY, A NEIGHBOR APPROACHED THE ENVIRONMENTAL ENGINEER. THE ENVIRONMENTAL ENGINEER STATED THE NATURE OF THE COMPLAINT AND COMMUNICATED THAT THE COMPLAINANT WAS ANONYMOUS. THE ENVIRONMENTAL ENGINEER LEARNED FROM THE NEIGHBOR THAT THEY HAVE NOT NOTICED ANY ODORS OR VISIBLE EMISSIONS IN THE SURROUNDING AREA. NO CITATIONS HAVE BEEN ISSUED AS A RESULT OF THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,08/19/2021,41.83330842497425,-87.65453255696956,POINT (-87.65453255696956 41.83330842497425)
601052498,AIR POLLUTION WORK ORDER,1636 W CHICAGO AVE,1636,,W,CHICAGO,AVE,3308,08/17/2021,,"[INSPECTION LOG #: 14864019 17-AUG-21 12:30:00] ON AUGUST 16, 2021, CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH INSPECTOR (FELIPE GARCIA) RESPONDED TO A 311-STRONG FOUL ODOR COMPLAINT
AT 1636 W. CHICAGO AVE. (ALLIANCE POULTRY FARM MKT, INC.). UPON ARRIVING AT THE
ADDRESS, I OBSERVED A STRONG ODOR OF GARBAGE/ANIMAL IN THE ALLEY. I OBSERVED
SEVERAL DUMPSTERS IN THE ALLEY, SO I COULD NOT DETECT WHERE THE ODORS WERE
COMING FROM. I DID OBSERVE A COUPLE OF SMALL PUDDLES OF WATER IN THE ALLEY. I
THEN SPOKE TO STORE OWNER, FAYYAD K. ABDALLAH, ABOUT THE ODOR COMPLAINT. HE
TOLD ME THAT A DAY EARLIER A DISPOSAL COMPANY CAME FOR THEIR DUMPSTER, BUT SOME
WASTE WAS ACCIDENTALLY DUMPED/SPILLED ON THE ALLEY. HE TOLD ME THAT THEY QUICKLY
CLEN-UP THE WASTE AND POWERED WASH. I TOLD HIM THAT SHOULD POWER WASH WITH SOAP
AND A LITTLE CLOROX. I CHECK THEIR BUSINESS LICENSE WHICH EXPIRED ON NOVEMBER
15, 2020. I TOLD HIM THAT THEY SHOULD APPLY FOR A NEW BUSIINESS LICENSE ASAP. I
ISSUED NO CITATIONS AND LEFT. NOTE: I EMAILED IVAN CAPIFALI OF BUSINESS AFFAIRS
AND CONSUMER PROTECTION ABOUT THE LICENSE MATTER.",DEPT. OF PUBLIC HEALTH,08/19/2021,41.89616060997896,-87.66866280570812,POINT (-87.66866280570812 41.89616060997896)
601052405,NOISE COMPLAINT,2716 N SACRAMENTO AVE,2716,,N,SACRAMENTO,AVE,417325,08/17/2021,,"[INSPECTION LOG #: 14841633 16-AUG-21 14:00:00] ON AUGUST 16, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2716 N. SACRAMENTO AVE. INSPECTOR BARNES ARRIVED AT 1:45PM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.AS THE COMPLAINANT DID NOT RESPOND TO INSPECTOR BARNES, NO FOLLOW UP COULD BE CONDUCTED. INSPECTOR BARNES DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,08/17/2021,41.93077669402823,-87.7026339538633,POINT (-87.7026339538633 41.93077669402823)
601052582,NOISE COMPLAINT,3808 N PINE GROVE AVE,3808,,N,PINE GROVE,AVE,417325,08/17/2021,,"[INSPECTION LOG #: 15026481 09-SEP-21 10:30:00] ON SEPTEMBER 9, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES CONDUCTED A FOLLOW UP INSPECTION RELATED TO A NOISE COMPLAINT AT 3808 N. PINE GROVE AVE. INSPECTOR BARNES ARRIVED AT 3808 N. PINE GROVE AVE. TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT (PHOTO D).THE COMPLAINANT STATED THAT THOUGH THE ISSUE WAS STILL INTERMITTENTLY OCCURRING, THE NOISE AT THE CENTER OF THEIR COMPLAINT WAS NO LONGER A REGULAR DISTURBANCE. ADDITIONALLY, THE COMPLAINANT STATED THEY HAD ESTABLISHED A DIRECT LINE OF COMMUNICATION WITH THE BUSINESS AT THE CENTER OF THE COMPLIANT. THE COMPLAINANT STATED THEIR CONVERSATIONS WITH THE BUSINESS HAD BEEN PRODUCTIVE. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,09/09/2021,41.951923292673754,-87.64802904981138,POINT (-87.64802904981138 41.951923292673754)
601052507,AIR POLLUTION WORK ORDER,3322 N BROADWAY ,3322,,N,BROADWAY,,417337,08/17/2021,,"[INSPECTION LOG #: 14877328 17-AUG-21 14:30:00] ON AUGUST 27, 2021, SENIOR ENVIRONMENTAL INSPECTOR TRACY RICKER RESPONDED TO A 311 COMPLAINT OF OPEN BURNING AND ODORS AT 3322 N BROADWAY. UPON ARRIVAL, INSPECTOR RICKER OBSERVED THAT THE SITE IS OCCUPIED BY PING PONG, A PAN-ASIAN RESTAURANT. A SMALL PARTIAL ALLEYWAY WAS OBSERVED BEHIND THE SITE. THE ALLEYWAY WAS IN USE FOR DUMPSTER STORAGE. A GREASE DUMPSTER WAS OBSERVED IN THE ALLEYWAY BEHIND THE SITE, AS WELL AS A GREASE TRAP. NO SIGNIFICANT ODORS WERE OBSERVED AT THE TIME OF INSPECTION. NO OPEN BURNING OR SIGNS OF PREVIOUSLY CONDUCTED OPEN BURNING WERE OBSERVED AT THE TIME OF INSPECTION. NO CITATIONS WERE ISSUED IN RESPONSE TO THIS INSPECTION.",DEPT. OF PUBLIC HEALTH,08/20/2021,41.94262315814179,-87.64462536460103,POINT (-87.64462536460103 41.94262315814179)
601052397,AIR POLLUTION WORK ORDER,676 N LA SALLE DR,676,,N,LA SALLE,DR,417325,08/17/2021,,"[INSPECTION LOG #: 14841628 16-AUG-21 13:30:00] ON AUGUST 16, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO AN AIR POLLUTION COMPLAINT AT 676 N. LASALLE ST. INSPECTOR BARNES ARRIVED AT 1:10PM TO SURVEY THE LOCATION (PHOTOS A  B).AN ANONYMOUS COMPLAINT FILED WITH THE CITY OF CHICAGO?S 311 SYSTEM STATED AIR POLLUTION WAS EMANATING FROM THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS.DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE ANY AIR POLLUTION OR DETECT A POTENTIAL SOURCE FOR THE AIR POLLUTION. INSPECTOR BARNES DID OBSERVE ADJACENT PUBLIC ROADWAY AND RESIDENTIAL BUILDING CONSTRUCTION OPERATIONS. HOWEVER, NO AIR POLLUTION EMANATING FROM THOSE ADJACENT OPERATIONS OBSERVED.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH A REPRESENTATIVE OF THE BUSINESSES IN THE BUILDING AT THE CENTER OF THE COMPLAINT. THE REPRESENTATIVE STATED THEY WERE NOT AWARE OF ANY AIR QUALITY ISSUES CONNECTED TO THEIR BUSINESS.DUE TO THE COMPLAINANT NOT LEAVING ANY CONTACT INFORMATION WITH THEIR COMPLAINT, NO ADDITIONAL FOLLOW UP COULD BE CONDUCTED. CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,08/17/2021,41.89469809426977,-87.63282083065877,POINT (-87.63282083065877 41.89469809426977)
601052592,NOISE COMPLAINT,731 N DEARBORN ST,731,,N,DEARBORN,ST,129151,08/17/2021,,"[INSPECTION LOG #: 14848725 17-AUG-21 10:20:00] ON AUGUST 17, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR # 140 RESPONDED TO A CITIZEN NOISE COMPLAINT AT 731 N DEARBORN; THE BELLA LUNA PIZZA BAR. THE INSPECTOR IMMEDIATELY NOTICED THE 700 BLOCK OF DEARBORN IS AN ACTIVE CONSTRUCTION SITE, A NEW MULTI -UNIT RESIDENTIAL BUILDING HAS BEEN BEING ERECTED FOR THE PAST YEAR. WHEN THE INSPECTOR ENTERED THE KITCHEN OF THE PIZZA BAR AND HAD THE OWNER MANUALLY TURN OFF THE VENT, THE BLOWER AND THE HOOD. WHEN ALL THREE WERE ON THE INSPECTOR COULD HEAR A ?SCRAPING/SCREECHING? NOISE, THE OWNER WAS ASKED TO TELEPHONE HIS SERVICE VENDOR WHICH HE DID IMMEDIATELY. THE OWNER AGREED TO SHUT DOWN THE HOOD AT 8PM NIGHTLY UNTIL SUCH TIME THE PROBLEM HAS BEEN RECTIFIED.",DEPT. OF PUBLIC HEALTH,08/18/2021,41.89577351496085,-87.62961054088532,POINT (-87.62961054088532 41.89577351496085)
